Day,X,Y,Z,VX,VY,VZ
285,29.8777,0.266425,-0.694103,-5.51457e-05,0.00316099,-6.42031e-05
286,29.8776,0.269586,-0.694167,-5.54776e-05,0.00316098,-6.41954e-05
287,29.8776,0.272746,-0.694231,-5.58095e-05,0.00316098,-6.41877e-05
288,29.8775,0.275906,-0.694295,-5.61413e-05,0.00316098,-6.418e-05
289,29.8775,0.279066,-0.694359,-5.64732e-05,0.00316098,-6.41723e-05
290,29.8774,0.282226,-0.694424,-5.6805e-05,0.00316097,-6.41646e-05
291,29.8774,0.285386,-0.694488,-5.71369e-05,0.00316097,-6.41568e-05
292,29.8773,0.288546,-0.694552,-5.74688e-05,0.00316097,-6.41491e-05
293,29.8772,0.291706,-0.694616,-5.78006e-05,0.00316096,-6.41414e-05
294,29.8772,0.294866,-0.69468,-5.81325e-05,0.00316096,-6.41337e-05
295,29.8771,0.298026,-0.694744,-5.84644e-05,0.00316096,-6.4126e-05
296,29.8771,0.301186,-0.694808,-5.87962e-05,0.00316095,-6.41183e-05
297,29.877,0.304346,-0.694872,-5.91281e-05,0.00316095,-6.41106e-05
298,29.8769,0.307507,-0.694936,-5.946e-05,0.00316095,-6.41028e-05
299,29.8769,0.310667,-0.695001,-5.97918e-05,0.00316094,-6.40951e-05
300,29.8768,0.313827,-0.695065,-6.01237e-05,0.00316094,-6.40874e-05
301,29.8768,0.316987,-0.695129,-6.04555e-05,0.00316094,-6.40797e-05
302,29.8767,0.320147,-0.695193,-6.07874e-05,0.00316093,-6.4072e-05
303,29.8766,0.323307,-0.695257,-6.11193e-05,0.00316093,-6.40642e-05
304,29.8766,0.326467,-0.695321,-6.14511e-05,0.00316093,-6.40565e-05
305,29.8765,0.329627,-0.695385,-6.1783e-05,0.00316092,-6.40488e-05
306,29.8765,0.332787,-0.695449,-6.21149e-05,0.00316092,-6.40411e-05
307,29.8764,0.335947,-0.695513,-6.24467e-05,0.00316091,-6.40334e-05
308,29.8763,0.339107,-0.695577,-6.27786e-05,0.00316091,-6.40256e-05
309,29.8763,0.342267,-0.695641,-6.31105e-05,0.00316091,-6.40179e-05
310,29.8762,0.345427,-0.695705,-6.34423e-05,0.0031609,-6.40102e-05
