Day,X,Y,Z,VX,VY,VZ
296,10.1161,16.6738,-0.0692393,-0.00339885,0.00186032,5.09886e-05
297,10.1127,16.6756,-0.0691883,-0.00339926,0.00185965,5.09914e-05
298,10.1093,16.6775,-0.0691373,-0.00339966,0.00185898,5.09941e-05
299,10.1059,16.6794,-0.0690864,-0.00340007,0.00185832,5.09969e-05
300,10.1025,16.6812,-0.0690354,-0.00340047,0.00185765,5.09996e-05
301,10.0991,16.6831,-0.0689844,-0.00340088,0.00185698,5.10024e-05
302,10.0957,16.6849,-0.0689334,-0.00340128,0.00185631,5.10051e-05
303,10.0923,16.6868,-0.0688824,-0.00340168,0.00185565,5.10079e-05
304,10.0889,16.6886,-0.0688314,-0.00340209,0.00185498,5.10106e-05
305,10.0855,16.6905,-0.0687804,-0.00340249,0.00185431,5.10134e-05
306,10.0821,16.6923,-0.0687294,-0.00340289,0.00185365,5.10161e-05
307,10.0787,16.6942,-0.0686784,-0.0034033,0.00185298,5.10189e-05
308,10.0753,16.696,-0.0686274,-0.0034037,0.00185231,5.10216e-05
309,10.0719,16.6979,-0.0685764,-0.0034041,0.00185164,5.10244e-05
310,10.0685,16.6997,-0.0685254,-0.0034045,0.00185097,5.10271e-05
311,10.0651,16.7016,-0.0684744,-0.00340491,0.00185031,5.10298e-05
312,10.0617,16.7034,-0.0684234,-0.00340531,0.00184964,5.10326e-05
313,10.0583,16.7053,-0.0683723,-0.00340571,0.00184897,5.10353e-05
314,10.0549,16.7071,-0.0683213,-0.00340611,0.0018483,5.1038e-05
315,10.0515,16.709,-0.0682703,-0.00340652,0.00184763,5.10407e-05
316,10.0481,16.7108,-0.0682193,-0.00340692,0.00184697,5.10435e-05
317,10.0447,16.7127,-0.0681682,-0.00340732,0.0018463,5.10462e-05
318,10.0412,16.7145,-0.0681172,-0.00340772,0.00184563,5.10489e-05
319,10.0378,16.7164,-0.0680662,-0.00340812,0.00184496,5.10516e-05
320,10.0344,16.7182,-0.0680151,-0.00340853,0.00184429,5.10543e-05
321,10.031,16.7201,-0.0679641,-0.00340893,0.00184362,5.10571e-05
322,10.0276,16.7219,-0.067913,-0.00340933,0.00184295,5.10598e-05
323,10.0242,16.7237,-0.067862,-0.00340973,0.00184228,5.10625e-05
324,10.0208,16.7256,-0.0678109,-0.00341013,0.00184162,5.10652e-05
325,10.0174,16.7274,-0.0677599,-0.00341053,0.00184095,5.10679e-05
326,10.014,16.7293,-0.0677088,-0.00341093,0.00184028,5.10706e-05
327,10.0106,16.7311,-0.0676578,-0.00341133,0.00183961,5.10733e-05
328,10.0072,16.7329,-0.0676067,-0.00341173,0.00183894,5.1076e-05
329,10.0037,16.7348,-0.0675557,-0.00341213,0.00183827,5.10787e-05
330,10.0003,16.7366,-0.0675046,-0.00341253,0.0018376,5.10814e-05
331,9.99692,16.7385,-0.0674535,-0.00341293,0.00183693,5.10841e-05
332,9.99351,16.7403,-0.0674024,-0.00341333,0.00183626,5.10868e-05
333,9.9901,16.7421,-0.0673514,-0.00341373,0.00183559,5.10895e-05
334,9.98669,16.744,-0.0673003,-0.00341413,0.00183492,5.10922e-05
335,9.98327,16.7458,-0.0672492,-0.00341453,0.00183425,5.10948e-05
336,9.97986,16.7476,-0.0671981,-0.00341493,0.00183358,5.10975e-05
337,9.97645,16.7495,-0.067147,-0.00341533,0.00183291,5.11002e-05
338,9.97303,16.7513,-0.067096,-0.00341573,0.00183224,5.11029e-05
339,9.96962,16.7531,-0.0670449,-0.00341613,0.00183157,5.11056e-05
340,9.9662,16.755,-0.0669938,-0.00341653,0.0018309,5.11083e-05
341,9.96278,16.7568,-0.0669427,-0.00341693,0.00183023,5.11109e-05
342,9.95937,16.7586,-0.0668916,-0.00341733,0.00182956,5.11136e-05
343,9.95595,16.7604,-0.0668405,-0.00341773,0.00182889,5.11163e-05
344,9.95253,16.7623,-0.0667894,-0.00341813,0.00182821,5.11189e-05
345,9.94912,16.7641,-0.0667383,-0.00341852,0.00182754,5.11216e-05
346,9.9457,16.7659,-0.0666872,-0.00341892,0.00182687,5.11243e-05
347,9.94228,16.7678,-0.0666361,-0.00341932,0.0018262,5.11269e-05
348,9.93886,16.7696,-0.0665849,-0.00341972,0.00182553,5.11296e-05
349,9.93544,16.7714,-0.0665338,-0.00342012,0.00182486,5.11323e-05
